,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,class_6,class_prop_6,class_7,class_prop_7,class_8,class_prop_8,class_9,class_prop_9,drifts_alerts,local_alerts
247,124000,0.97,0.9676572465595917,0.9666327061765085,1.0,0.09346967278789363,1.0,0.0885410853476304,1.0,0.09288595270122388,1.0,0.12764841920301165,0.9811320754716981,0.11858588280568984,1.0,0.09826235081197673,1.0,0.0848913610984179,1.0,0.10267313393794054,0.8085106382978723,0.06498100517382449,0.9074074074074074,0.1280611361323909,0,0
248,124500,0.988,0.9866147343680547,0.9866207013428356,1.0,0.0975455191858362,0.9821428571428571,0.08561276263493388,1.0,0.11865857406786001,0.98,0.07280285768639905,1.0,0.10396428209017262,0.9772727272727273,0.11190448720397006,1.0,0.1075502221902501,0.9824561403508771,0.11295237619551365,0.96875,0.0787722763896316,0.9761904761904762,0.11023664235543289,0,0
249,125000,0.978,0.9791254072504829,0.9754825480319173,0.9803921568627451,0.11178709984592902,0.9722222222222222,0.052406527674405616,0.9636363636363636,0.1356824641743951,0.9821428571428571,0.12355510922493314,0.9838709677419355,0.161310098632435,1.0,0.0828101537805113,1.0,0.06862141262298704,1.0,0.08779528711329973,0.9310344827586207,0.10761876303669225,0.98,0.06841308389441188,0,0
250,125500,0.97,0.9718712402978765,0.9665475760373596,1.0,0.06716289451133564,1.0,0.054358555403151286,1.0,0.0990041716798371,0.9848484848484849,0.14855657601945335,1.0,0.08827424879621269,1.0,0.11883388419649728,1.0,0.10264577746878051,0.9672131147540983,0.11122778383241129,0.9019607843137255,0.08791369859318077,0.875,0.12202240949914007,0,0
251,126000,0.972,0.9692206283820048,0.968815709754446,0.9428571428571428,0.10132144647710195,0.98,0.09868420802879752,1.0,0.12876915410587317,0.9818181818181818,0.10839013276241113,1.0,0.08912353129264038,0.9375,0.09087806143507358,1.0,0.1068573487944766,0.98,0.09308179922788064,0.9166666666666666,0.09034956066695544,0.9574468085106383,0.09254475720878956,0,0
252,126500,0.97,0.9688494035760665,0.966585283267692,0.9523809523809523,0.06636735679461783,0.9767441860465116,0.11555352210821511,1.0,0.09422828772194161,0.9833333333333333,0.12004268029075083,1.0,0.1109255396805266,1.0,0.08584035913366779,0.9523809523809523,0.10353869954768205,0.9583333333333334,0.08601892989419274,0.94,0.08906486269264577,0.9285714285714286,0.12841976213575984,0,0
253,127000,0.97,0.9706938758471336,0.9665980813937952,1.0,0.11864470165311443,1.0,0.14443723427284,0.9772727272727273,0.08650513561216287,0.9777777777777777,0.1094676920401847,0.967741935483871,0.11755015395441579,1.0,0.12066171399351541,0.9782608695652174,0.05577640020906341,1.0,0.08331664874920951,0.8620689655172413,0.0961911442266505,0.9523809523809523,0.06744917528884324,0,0
254,127500,0.984,0.982625758523748,0.9821839771598587,0.9821428571428571,0.1050328771047262,1.0,0.11026783262013685,1.0,0.10764771886889161,1.0,0.10646553459045449,0.98,0.09791080005280679,0.9782608695652174,0.09103543915803392,1.0,0.11891896884730659,1.0,0.08733587425263963,0.8913043478260869,0.07526812965991264,1.0,0.10011682484509118,0,0
255,128000,0.978,0.9784880017609657,0.9755133296529126,0.9761904761904762,0.07262305933871144,1.0,0.10468508501965286,1.0,0.0937011119649498,0.9795918367346939,0.1156488847075497,0.9565217391304348,0.12066018354725003,0.9791666666666666,0.08911355929169701,1.0,0.12423987943373654,0.9661016949152542,0.09477029336484494,1.0,0.08417299351118786,0.9298245614035088,0.10038494982041987,0,0
256,128500,0.988,0.9873261521136973,0.9866249364684482,0.9807692307692307,0.08227881021574296,1.0,0.10340403450217377,0.9824561403508771,0.12698677117230364,1.0,0.09009724079903363,1.0,0.12027607776420479,0.9555555555555556,0.07484796797922066,1.0,0.11614828171624378,0.9782608695652174,0.06358523149273988,0.9772727272727273,0.10541440284765083,1.0,0.116961181510686,0,0
257,129000,0.988,0.9877378020860648,0.9866406604857456,1.0,0.0895668350095422,1.0,0.06886590856120088,1.0,0.11994008398888772,0.9824561403508771,0.10598444814534244,0.9772727272727273,0.08134107762849535,1.0,0.1104124820235609,1.0,0.10543896627647867,0.9824561403508771,0.1158945779397988,0.9574468085106383,0.10062768401391774,0.9787234042553191,0.10192793641277526,0,0
