,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,class_6,class_prop_6,class_7,class_prop_7,class_8,class_prop_8,class_9,class_prop_9,drifts_alerts,local_alerts
168,84500,0.102,0.0,-0.00020939795859266052,1.0,0.06853545687384105,0.0,0.12140161216596831,0.0,0.09040090698710901,0.0,0.12393469825276532,0.0,0.10567553416387951,0.0,0.10974345689205083,0.0,0.11698217528146032,0.0,0.06899127824753803,0.0,0.10441914317932123,0.0,0.08991573795606629,0,0
169,85000,0.132,0.0,-0.00026735256427986513,1.0,0.1276578382742777,0.0,0.08665729668638227,0.0,0.1163787052314925,0.0,0.0921806875197878,0.0,0.10292598162297972,0.0,0.12209937801750165,0.0,0.10207043879386445,0.0,0.0736658895233757,0.0,0.06436628211515104,0.0,0.1119975022151871,0,0
170,85500,0.106,0.0,-0.00021033505927420276,1.0,0.0910349693497573,0.0,0.08189170294149138,0.0,0.08799817843881616,0.0,0.14713017951791726,0.0,0.08362850562430707,0.0,0.11773838927301403,0.0,0.08883569534255963,0.0,0.10412473273573372,0.0,0.08882291619995512,0.0,0.10879473057644849,0,0
171,86000,0.102,0.0,-0.0002450488983938136,1.0,0.09263397974148369,0.0,0.11330441985104232,0.0,0.10852972710950476,0.0,0.09179646455570874,0.0,0.12846423444046767,0.0,0.12120179642031136,0.0,0.08829518817114351,0.0,0.11360171220802016,0.0,0.08074472040439903,0.0,0.06142775709791864,0,0
172,86500,0.09,0.0,-0.0002154310159111212,1.0,0.10088046355013554,0.0,0.15435325893373888,0.0,0.12683631381411728,0.0,0.06404444347510294,0.0,0.08224450447682555,0.0,0.09549957939006495,0.0,0.07303124453076856,0.0,0.12998350667225578,0.0,0.09140894851021256,0.0,0.08171773664677798,0,0
173,87000,0.11,0.0,-0.00022476961114857913,1.0,0.11352476195139903,0.0,0.09764390350558856,0.0,0.10552750062620578,0.0,0.06450220263266933,0.0,0.13860098053828038,0.0,0.07704141033933198,0.0,0.09654950638573152,0.0,0.09373631145400739,0.0,0.10766240525092324,0.0,0.10521101731586302,0,0
174,87500,0.112,0.0,-0.0002433024249141615,1.0,0.08885784206525722,0.0,0.08231714629392732,0.0,0.09702892029854256,0.0,0.11268147982203286,0.0,0.10619594682779919,0.0,0.1303957655406112,0.0,0.11148758023148533,0.0,0.09800332057982247,0.0,0.06761151183492681,0.0,0.10542048650559503,0,0
175,88000,0.11,0.0,-0.002225165085628307,0.4489795918367347,0.09087993765513779,0.0,0.0772753155856441,0.0,0.1096962479858338,0.0,0.1040909458767667,0.0,0.09510638816990491,0.5409836065573771,0.12453439858152295,0.0,0.08783548704771829,0.0,0.10414812862910397,0.0,0.10010721524722893,0.0,0.1063259352211384,0,0
176,88500,0.108,0.0,-0.0002601573503422371,0.0,0.08571689374447675,0.0,0.1275613603943631,0.0,0.11171269377677152,0.0,0.07623443639161027,0.0,0.1112830918325973,1.0,0.1263202779052242,0.0,0.08880796480642211,0.0,0.12265253517768235,0.0,0.07087394870987768,0.0,0.07883679726097483,0,0
177,89000,0.1,0.0,-0.0002222716159146541,0.0,0.10718525267942677,0.0,0.09826119503503337,0.0,0.07557576453209099,0.0,0.11917419120554332,0.0,0.13059821432901525,1.0,0.10760881250308613,0.0,0.11305913118143088,0.0,0.07173594218857336,0.0,0.0736291624010923,0.0,0.10317233394470769,0,0
178,89500,0.082,0.0,-0.00020483497709769945,0.0,0.14640588061819151,0.0,0.1400776748533974,0.0,0.08690317682432278,0.0,0.07397360635374728,0.0,0.08854195100103193,1.0,0.07691838519315193,0.0,0.07924344100123301,0.0,0.08876832165013389,0.0,0.12506423420626472,0.0,0.09410332829852523,0,0
179,90000,0.1,0.0,-0.004894954980705985,0.21052631578947367,0.13037921460019058,0.0,0.09706696642103424,0.0,0.1640670872418496,0.0,0.09177576771734443,0.0,0.08388123614853715,0.7450980392156863,0.13224756326574763,0.0,0.07767412469075538,0.0,0.08084797340865796,0.0,0.05408409346722433,0.0,0.08797597303865858,0,0
180,90500,0.09,0.0,-0.00025940793436539595,1.0,0.08607502084563412,0.0,0.1538776649599405,0.0,0.1299337478273232,0.0,0.07741445755180938,0.0,0.08018383282764661,0.0,0.12250310057089647,0.0,0.09429049709187326,0.0,0.07591461915836535,0.0,0.09076434639937817,0.0,0.08904271276713295,0,0
181,91000,0.07,0.0,-0.00022800896548460926,1.0,0.05411307425736576,0.0,0.13764984304292538,0.0,0.08588632722536,0.0,0.10007493446630561,0.0,0.11998967378407205,0.0,0.11397828386647167,0.0,0.10396392773724178,0.0,0.05692833284838897,0.0,0.1147832655976733,0.0,0.11263233717419521,0,0
182,91500,0.092,0.0,-0.0002379420655133754,1.0,0.08895177446940451,0.0,0.0957849086056885,0.0,0.12184676128933342,0.0,0.11534779791537784,0.0,0.10541583708528975,0.0,0.08310441910662913,0.0,0.0676514098733687,0.0,0.0829390912760881,0.0,0.14177542932331072,0.0,0.09718257105550926,0,0
183,92000,0.094,0.0,-0.00018104822506502004,1.0,0.05800591009496545,0.0,0.07340839864205212,0.0,0.08431125405409695,0.0,0.11773162859547849,0.0,0.1257286668293781,0.0,0.12837268178402836,0.0,0.13475856099779113,0.0,0.05378289518441385,0.0,0.12970383079459763,0.0,0.09419617302319781,0,0
184,92500,0.104,0.0,-0.0002768623458278611,1.0,0.08535827564375167,0.0,0.10147817504498798,0.0,0.11434952146299991,0.0,0.108719204116366,0.0,0.06698561379713612,0.0,0.12122059054288836,0.0,0.1350221592336373,0.0,0.07649564889442491,0.0,0.0868591352799044,0.0,0.10351167598390347,0,0
185,93000,0.116,0.0,-0.0002172417538650903,1.0,0.10118622775189866,0.0,0.10842528677709151,0.0,0.08941651723331602,0.0,0.07544158424370541,0.0,0.14571638740464316,0.0,0.1214524152533364,0.0,0.09439031490020663,0.0,0.08469307532619035,0.0,0.07991617868802185,0.0,0.09936201242158997,0,0
186,93500,0.07,0.0,-0.00020219141073678736,1.0,0.06798778176037056,0.0,0.07596461519611283,0.0,0.10302307794932249,0.0,0.10021945693625593,0.0,0.09988426839519189,0.0,0.09489412807993527,0.0,0.1086432263272507,0.0,0.1371764360643005,0.0,0.09617074244513406,0.0,0.11603626684612584,0,0
187,94000,0.098,0.0,-0.00019072373002391308,1.0,0.0957562019402499,0.0,0.14815711892833378,0.0,0.07203288020181095,0.0,0.07768377091258613,0.0,0.05328553643294846,0.0,0.11551290757349353,0.0,0.06378436472073569,0.0,0.1262330023350372,0.0,0.12619762248742922,0.0,0.12135659446737514,0,0
188,94500,0.082,0.0,-0.00023534949399858134,1.0,0.08062761798605801,0.0,0.15985217225084503,0.0,0.13953971408007423,0.0,0.10383828793544286,0.0,0.09120075922377689,0.0,0.08833376089073167,0.0,0.10369046438301709,0.0,0.09830246796981389,0.0,0.07319077814292993,0.0,0.06142397713731026,0,0
189,95000,0.11,0.0,-0.0002517487547427689,1.0,0.10015393463384356,0.0,0.09013422707268726,0.0,0.11267762074137642,0.0,0.048652512062957544,0.0,0.11184552839371499,0.0,0.10741964659662595,0.0,0.09369512952407907,0.0,0.11265139784035158,0.0,0.09942175601371481,0.0,0.1233482471206487,0,0
190,95500,0.096,0.0,-0.00024342207174312108,1.0,0.1276060197624374,0.0,0.10347859035464829,0.0,0.11170679977065552,0.0,0.09285775036669024,0.0,0.09634520904932714,0.0,0.1169497436079063,0.0,0.0706443273137368,0.0,0.10812867227948156,0.0,0.08791495794440947,0.0,0.08436792955070724,0,0
191,96000,0.106,0.0,-0.00025509861575436014,1.0,0.1065678698428243,0.0,0.09616530505715705,0.0,0.09631295089099025,0.0,0.08813401553691035,0.0,0.1414188416031049,0.0,0.07495210667365261,0.0,0.08928542185664286,0.0,0.12086480173841085,0.0,0.09209878907622424,0.0,0.09419989772408263,0,0
192,96500,0.092,0.0,-0.00021590563601834946,1.0,0.11568016565573305,0.0,0.11303052746645832,0.0,0.08766217464384715,0.0,0.10622668269296016,0.0,0.07103714890377312,0.0,0.13088874927079827,0.0,0.11439181417657016,0.0,0.12061053007869713,0.0,0.06841008839983626,0.0,0.07206211871132635,0,0
193,97000,0.102,0.0,-0.00023613592518501454,1.0,0.07767306595941163,0.0,0.11347429685745938,0.0,0.13134264385305303,0.0,0.07410346679326557,0.0,0.13374461162795903,0.0,0.07879601818480968,0.0,0.09892841159775753,0.0,0.11697285730997362,0.0,0.09508070274906923,0.0,0.07988392506724129,0,0
194,97500,0.1,0.0,-0.0002445042121407433,1.0,0.08099619345461044,0.0,0.11945614857254126,0.0,0.09538359412902421,0.0,0.10213889939687228,0.0,0.08102417237854101,0.0,0.11433054236216239,0.0,0.09989832772951242,0.0,0.10978205222846435,0.0,0.0975598952804331,0.0,0.09943017446783856,0,0
195,98000,0.084,0.0,-0.0002183882943874271,1.0,0.07452031363669832,0.0,0.08631972009998667,0.0,0.11636883521207175,0.0,0.059056894732174306,0.0,0.07423752509821338,0.0,0.11135058101682942,0.0,0.14350686600293527,0.0,0.15012984352270672,0.0,0.07340637967785171,0.0,0.11110304100053253,0,0
196,98500,0.108,0.0,-0.0001883762861166694,1.0,0.10690998004990475,0.0,0.07606319353809876,0.0,0.10838222689319184,0.0,0.07085930594664575,0.0,0.1419258011776114,0.0,0.08621175425897258,0.0,0.15414567988587474,0.0,0.11404307414326292,0.0,0.05999991344339022,0.0,0.08145907066304704,0,0
197,99000,0.096,0.0,-0.00019915469894447966,1.0,0.10118544917743073,0.0,0.12481557857382784,0.0,0.06085210765011077,0.0,0.0899698449064467,0.0,0.070529955485675,0.0,0.10077595299763466,0.0,0.1035264668513098,0.0,0.16273167201649652,0.0,0.12211791725842402,0.0,0.0634950550826438,0,0
198,99500,0.108,0.0,-0.00019286230080240303,1.0,0.10483313023853838,0.0,0.08856349821880953,0.0,0.0728501869108754,0.0,0.10066074900592861,0.0,0.09632984661869984,0.0,0.12567263855638539,0.0,0.09912734452643956,0.0,0.10389233902893555,0.0,0.10489251942984085,0.0,0.10317774746554684,0,0
199,100000,0.094,0.0,-0.0006361660393362593,0.5,0.0805543514037541,0.0,0.0798643366567201,0.0,0.11682557031728444,0.0,0.12007137918192988,0.0,0.10939244660938947,0.0,0.10557205868900138,0.0,0.10629901567380247,0.0,0.10073105643073609,0.4897959183673469,0.08893486637882732,0.0,0.0917549186585548,0,0
200,100500,0.098,0.0,-0.00020846917095801977,1.0,0.118388998693151,0.0,0.09292505844753854,0.0,0.10374797041499664,0.0,0.10135511415338742,0.0,0.10556028617705028,0.0,0.12470712609549568,0.0,0.05906018825891313,0.0,0.1007001783602192,0.0,0.10114500998286909,0.0,0.09241006941637896,0,0
201,101000,0.1,0.0,-0.00021337885415555067,1.0,0.11470602521434771,0.0,0.10078721444217664,0.0,0.08793412353559991,0.0,0.17137951141662372,0.0,0.11571562421818812,0.0,0.07325640461107115,0.0,0.07112819757639124,0.0,0.06153894193059747,0.0,0.0894934641546994,0.0,0.11406049290030452,0,0
202,101500,0.074,0.0,9.93421819862334e-05,0.8333333333333334,0.08686619967477903,0.0,0.11553308844995121,0.0,0.09213764119243364,0.0,0.10666309901299803,0.0,0.08576237321183146,0.0,0.09671955801950645,0.0,0.10157803949374537,0.0,0.10361981469265452,0.0,0.09917827020960665,0.16279069767441862,0.11194191604249355,0,0
203,102000,0.116,0.0,-0.010008683332571641,0.7258064516129032,0.1281492301806989,0.0,0.10301957810754252,0.0,0.11534038121939595,0.0,0.08382874070683333,0.0,0.05914638138663597,0.0,0.12456362301034668,0.0,0.0470649516123668,0.0,0.08239231761765842,0.0,0.10445110077379774,0.20634920634920634,0.1520436953847235,0,0
204,102500,0.078,0.0,-0.0002473496699834731,1.0,0.08501898724266593,0.0,0.10687275022486661,0.0,0.1374850977872204,0.0,0.08910649115858421,0.0,0.07178678638342366,0.0,0.0945212659077423,0.0,0.11187828663488045,0.0,0.08953244052904902,0.0,0.13965257075243462,0.0,0.07414532337913277,0,0
205,103000,0.1,0.0,0.008736337082512797,0.9318181818181818,0.05528853879516442,0.15517241379310345,0.12614748320962862,0.0,0.11548747396761322,0.0,0.07793485351115581,0.0,0.05982088299143704,0.0,0.12392233116139176,0.0,0.1111775647930875,0.0,0.14195656616056646,0.0,0.09137907802333882,0.0,0.09688522738661622,0,0
206,103500,0.102,0.0,-0.010119189564951359,0.6896551724137931,0.11351887203474648,0.22916666666666666,0.09468950557364149,0.0,0.10750970219198284,0.0,0.08973467763755975,0.0,0.10804197739064435,0.0,0.09915064950543158,0.0,0.11788492682800687,0.0,0.136162372663565,0.0,0.07516915329336268,0.0,0.05813816288105903,0,0
207,104000,0.096,0.0,-0.0002611301180396653,1.0,0.09353073254696304,0.0,0.14287880804776498,0.0,0.10121445970692977,0.0,0.09295246049816126,0.0,0.09820001349784392,0.0,0.05999885868611799,0.0,0.10167039278177961,0.0,0.13184884592685547,0.0,0.10138689954155493,0.0,0.07631852876602892,0,0
208,104500,0.108,0.0,-0.0002108067619632767,1.0,0.0642618401196416,0.0,0.11517477986552684,0.0,0.09506851738596968,0.0,0.10956789086265346,0.0,0.13837554622206014,0.0,0.11035205675473568,0.0,0.08041520390470791,0.0,0.11500756135279905,0.0,0.09076264895188588,0.0,0.08101395458001996,0,0
209,105000,0.09,0.0,-0.0001494728882558242,1.0,0.11625761688624273,0.0,0.09262643170418408,0.0,0.040584957015037205,0.0,0.09354423256259724,0.0,0.14525393368474077,0.0,0.11524890055157061,0.0,0.09202855779315404,0.0,0.13540852870725328,0.0,0.06322011777461195,0.0,0.1058267233206079,0,0
210,105500,0.106,0.0,-0.00017452709868836548,1.0,0.1071800342242566,0.0,0.09693600783431731,0.0,0.10452791864446084,0.0,0.0870924528626516,0.0,0.1123132264876137,0.0,0.07699945137841123,0.0,0.09743304990762786,0.0,0.1366960610002604,0.0,0.08994430051428635,0.0,0.09087749714611387,0,0
211,106000,0.114,0.0,-0.00019868506610793522,1.0,0.1272172664719332,0.0,0.09278931630534865,0.0,0.06662100655256334,0.0,0.17521181086571586,0.0,0.11107762511529953,0.0,0.08964868841374322,0.0,0.09525540098838939,0.0,0.07710518474670157,0.0,0.06705850688977516,0.0,0.09801519365053,0,0
212,106500,0.082,0.0,-0.006768820435432995,0.09090909090909091,0.11851355986164681,0.0,0.13231589368253166,0.0,0.08328826947118675,0.8409090909090909,0.0734811192515995,0.0,0.1234970463662638,0.0,0.09772903130618409,0.0,0.11433653195937958,0.0,0.06660586934703339,0.0,0.10279119001954326,0.0,0.08744148873463103,0,0
213,107000,0.09,0.0,-0.006254257229549842,0.3111111111111111,0.09573746145368643,0.0,0.09178675119934693,0.0,0.09622302739701312,0.6326530612244898,0.10421823894480176,0.0,0.16609501857413886,0.0,0.09577310066937798,0.0,0.05855604981918424,0.0,0.10248572142228676,0.0,0.10044669733979335,0.0,0.08867793318037076,0,0
214,107500,0.124,0.0,-0.00021922613175490258,1.0,0.12523175079872573,0.0,0.11657927077068027,0.0,0.07929796670806727,0.0,0.09064849834454847,0.0,0.12395727538195503,0.0,0.11103089061861166,0.0,0.08720375505797269,0.0,0.09171031867786766,0.0,0.08512346907781253,0.0,0.08921680456375868,0,0
215,108000,0.084,0.0,-0.0002183882943874271,1.0,0.07264594370561644,0.0,0.11413720843001113,0.0,0.08161047551865372,0.0,0.09873055281249792,0.0,0.09339308024477286,0.0,0.0718360529369338,0.0,0.14669181839103287,0.0,0.11785817573101977,0.0,0.09595150673791031,0.0,0.10714518549155115,0,0
216,108500,0.082,0.0,-0.0001743223219733216,1.0,0.08815747375014188,0.0,0.1493908988655606,0.0,0.11091393949029227,0.0,0.11154339576093897,0.0,0.10880151070352014,0.0,0.08017671003326121,0.0,0.07701245530428308,0.0,0.09988274449509482,0.0,0.07502600316346981,0.0,0.09909486843343725,0,0
217,109000,0.114,0.0,-0.0001715869991240025,1.0,0.12028483056919811,0.0,0.11310209290456692,0.0,0.07655810922817469,0.0,0.10754141350939046,0.0,0.07383017361045452,0.0,0.07184860233164253,0.0,0.09433091852398058,0.0,0.11253567433325935,0.0,0.13457028681042907,0.0,0.09539789817890389,0,0
218,109500,0.1,0.0,-0.00020893253257346392,1.0,0.10222248971594225,0.0,0.11980039170653355,0.0,0.11432532565255826,0.0,0.081740637826537,0.0,0.11122990085676954,0.0,0.10810228762880272,0.0,0.08934968520792178,0.0,0.07793432300214616,0.0,0.10327673209056212,0.0,0.0920182263122266,0,0
219,110000,0.118,0.0,-0.00022227161591464965,1.0,0.139064287298027,0.0,0.08591145614468308,0.0,0.10460620789598306,0.0,0.08633407849254997,0.0,0.09711178262182468,0.0,0.09399597095492128,0.0,0.09468251670866289,0.0,0.10783913617341001,0.0,0.09358342238301068,0.0,0.09687114132692728,0,0
220,110500,0.094,0.0,-0.0002561362291447656,1.0,0.10072350317341756,0.0,0.10282431945795568,0.0,0.12473406582589534,0.0,0.11353911194698203,0.0,0.08410120543954362,0.0,0.06670060933065382,0.0,0.0813437326721142,0.0,0.1480605664322168,0.0,0.09728199723341058,0.0,0.08069088848781036,0,0
221,111000,0.096,0.0,-0.0001903016945702119,1.0,0.08400741734061552,0.0,0.08563473850018885,0.0,0.06514359284994042,0.0,0.15482627807397717,0.0,0.1291837733907991,0.0,0.0718036543057421,0.0,0.10556796992248464,0.0,0.10323251552335315,0.0,0.11235499299038357,0.0,0.08824506710251552,0,0
222,111500,0.074,0.0,-0.0002592464569650926,1.0,0.055656746689799176,0.0,0.10617337392748867,0.0,0.10786287904176896,0.0,0.1314964066739307,0.0,0.11914850151311977,0.0,0.09294427319752986,0.0,0.10066119157733473,0.0,0.12614255173813368,0.0,0.06472137934049355,0.0,0.09519269630040089,0,0
223,112000,0.078,0.0,-0.00019526588704953202,1.0,0.06452235280179518,0.0,0.07712478224828838,0.0,0.09306894359405277,0.0,0.11280346298570192,0.0,0.0812624902561131,0.0,0.0931884205961097,0.0,0.0964761804687593,0.0,0.1110509131938227,0.0,0.1433155887471255,0.0,0.12718686510823146,0,0
224,112500,0.072,0.0,-0.0001853791866596023,1.0,0.05401546850267482,0.0,0.13882770446676151,0.0,0.09948920520546134,0.0,0.12001202314244888,0.0,0.09027749344869296,0.0,0.1052167222099223,0.0,0.1308971563901587,0.0,0.06865118094605777,0.0,0.08133646126249358,0.0,0.1112765844253282,0,0
225,113000,0.116,0.0,-0.0001900813729306039,1.0,0.11115029422085593,0.0,0.11523531564369621,0.0,0.12673879924114215,0.0,0.08678790263285899,0.0,0.07173631629925975,0.0,0.13424151425203462,0.0,0.1005078925860948,0.0,0.10061614263687191,0.0,0.0919300577002699,0.0,0.061055764786915726,0,0
226,113500,0.104,0.0,-0.0002009332231921587,1.0,0.0800827703246276,0.0,0.09710684205892471,0.0,0.12311746947641924,0.0,0.09914663845208117,0.0,0.10102288841474084,0.0,0.12495876334296116,0.0,0.10217066093880105,0.0,0.07282113615762482,0.0,0.0995743882373294,0.0,0.09999844259649,0,0
227,114000,0.11,0.0,-0.00023376249730274024,1.0,0.09741763012456427,0.0,0.09823013074173803,0.0,0.07196112696421271,0.0,0.0922282262762942,0.0,0.11055054555826319,0.0,0.09519447935493322,0.0,0.12009391464365372,0.0,0.07672190295348591,0.0,0.11693835736377409,0.0,0.12066368601908062,0,0
228,114500,0.09,0.0,-0.00025940793436539595,1.0,0.09021255926736631,0.0,0.11726896551238042,0.0,0.09928290472908564,0.0,0.06146711253551508,0.0,0.10254964370203203,0.0,0.10530100080000472,0.0,0.09700839051982191,0.0,0.10948893622898623,0.0,0.1117165529523641,0.0,0.1057039337524435,0,0
229,115000,0.118,0.0,-0.00022227161591464965,1.0,0.08612580764608468,0.0,0.0836461169072999,0.0,0.0800692262698677,0.0,0.057422195649465234,0.0,0.09520465650494923,0.0,0.14372674317957626,0.0,0.12738811493226537,0.0,0.10936549450279283,0.0,0.12587210662833756,0.0,0.09117953777936114,0,0
230,115500,0.09,0.0,-0.00015386982612709783,1.0,0.08517300481886954,0.0,0.11829773218589516,0.0,0.07580519669490232,0.0,0.12331791908315581,0.0,0.08988008846710854,0.0,0.07721795199145355,0.0,0.09767852622836772,0.0,0.09124186762580022,0.0,0.1456674266328843,0.0,0.09572028627156276,0,0
231,116000,0.104,0.0,-0.00023219675996213388,1.0,0.13310916025929648,0.0,0.08084462028838013,0.0,0.1260283330051209,0.0,0.08434915446115811,0.0,0.10722691834892603,0.0,0.11093444019552648,0.0,0.1051383599093292,0.0,0.08066903178322815,0.0,0.09720257770483164,0.0,0.07449740404420294,0,0
232,116500,0.11,0.0,-0.00017081568987062888,1.0,0.09942152168742448,0.0,0.08344230510288923,0.0,0.09746839272655493,0.0,0.12480386706728078,0.0,0.08619367874810666,0.0,0.08079600464235522,0.0,0.09890283375879154,0.0,0.14534233522436799,0.0,0.10338047302273479,0.0,0.08024858801949437,0,0
233,117000,0.128,0.0,-0.00018351991191043482,1.0,0.15615800697300555,0.0,0.08764605108820309,0.0,0.08091371997401556,0.0,0.09000586588863412,0.0,0.07731103045346208,0.0,0.08967988539795596,0.0,0.09395221045692308,0.0,0.11651994424994806,0.0,0.08532163358296117,0.0,0.12249165193489138,0,0
234,117500,0.102,0.0,-0.0002539620304487175,1.0,0.0743271138972437,0.0,0.09175360837185535,0.0,0.12373300039654721,0.0,0.12435011069313198,0.0,0.08209094180917524,0.0,0.09777196086907128,0.0,0.08420075776175474,0.0,0.06916584818252274,0.0,0.11132966917860991,0.0,0.14127698884008802,0,0
235,118000,0.092,0.0,-0.00018946320228061425,1.0,0.07907075297315128,0.0,0.11940221223132745,0.0,0.11244427037457003,0.0,0.09471403448936255,0.0,0.08292680507355525,0.0,0.09365476498372424,0.0,0.10931086703827635,0.0,0.06965006758172504,0.0,0.1494258139172563,0.0,0.08940041133705143,0,0
236,118500,0.098,0.0,-0.00019072373002391308,1.0,0.09017873301019833,0.0,0.1002339276704833,0.0,0.07800974392961288,0.0,0.08950802360979708,0.0,0.1231868437560768,0.0,0.1389871222087305,0.0,0.13254576079635222,0.0,0.07758287329258215,0.0,0.0908358353372926,0.0,0.07893113638887397,0,0
237,119000,0.086,0.0,-0.00020135344533254356,1.0,0.09150757586719888,0.0,0.06412171993946938,0.0,0.12005161463646079,0.0,0.09079892412570038,0.0,0.11801932698367702,0.0,0.12455496112736208,0.0,0.07843925294748245,0.0,0.10129220281482818,0.0,0.11227347581961948,0.0,0.0989409457382013,0,0
238,119500,0.126,0.0,-0.0002151492540729513,1.0,0.14105042666915202,0.0,0.1303622173064928,0.0,0.08077522681784696,0.0,0.07702772613454546,0.0,0.07482880493175036,0.0,0.11303900477833692,0.0,0.07291448698156822,0.0,0.11127446707185389,0.0,0.06231476924497889,0.0,0.13641287006347436,0,0
239,120000,0.076,0.0,-0.0002035046091628965,1.0,0.08779008359408776,0.0,0.10189752761570965,0.0,0.10072093845941965,0.0,0.09904206492602192,0.0,0.14621521003473342,0.0,0.0766541781834337,0.0,0.08297755104649931,0.0,0.10696210979958974,0.0,0.12792390417222607,0.0,0.0698164321682789,0,0
240,120500,0.102,0.0,-0.00025841865604476447,1.0,0.1103999672209,0.0,0.10418335711238105,0.0,0.14375813268762128,0.0,0.12789869624964786,0.0,0.08422169426713917,0.0,0.10105972854949985,0.0,0.06019647702659061,0.0,0.08751981295808671,0.0,0.09717180809232531,0.0,0.08359032583580812,0,0
241,121000,0.104,0.0,-0.000209865462842643,1.0,0.0907036986267553,0.0,0.09713577180092128,0.0,0.08402236729327098,0.0,0.05804027072323316,0.0,0.10679072265298292,0.0,0.10987582256700708,0.0,0.10131728138461094,0.0,0.0874829699315635,0.0,0.09335624498085102,0.0,0.1712748500388039,0,0
242,121500,0.126,0.0,-0.00023346410374962774,1.0,0.1342152636508508,0.0,0.09194847549672323,0.0,0.09977325322796939,0.0,0.08958245882587118,0.0,0.10937303500900915,0.0,0.0783649139438469,0.0,0.12983306572764872,0.0,0.08758087088206273,0.0,0.08944293983101004,0.0,0.08988572340500783,0,0
243,122000,0.098,0.0,-0.008925974810406927,0.1,0.07461262147908827,0.0,0.08325852698576422,0.0,0.06960223267711166,0.0,0.11196137703948698,0.8035714285714286,0.11431855334118471,0.0,0.11145209333534581,0.0,0.1483566900289385,0.0,0.1126989672288331,0.0,0.09434339381163431,0.0,0.07939554407261244,0,0
244,122500,0.106,0.0,-0.0002595751917723571,0.0,0.1083806120946643,0.0,0.09734709859339631,0.0,0.09467469176187981,0.0,0.0909408393717447,1.0,0.12227988984290712,0.0,0.10945438536283311,0.0,0.10028057283889864,0.0,0.11957171306383116,0.0,0.08824004568733909,0.0,0.0688301513825056,0,0
245,123000,0.086,0.0,-0.00023637971336770393,0.0,0.11998790660671088,0.0,0.1329415921078956,0.0,0.12045231036640172,0.0,0.12682221441831396,1.0,0.08189286832614494,0.0,0.07910904712369723,0.0,0.09865491571801809,0.0,0.08724274405558574,0.0,0.05357528659526284,0.0,0.09932111468196907,0,0
246,123500,0.118,0.0,-0.00022680880018145354,0.0,0.09536181707234695,0.0,0.1050862909399644,0.0,0.0960145085310816,0.0,0.09193451913836251,1.0,0.09126429651960805,0.0,0.09161512920651774,0.0,0.11041968416960439,0.0,0.10829460055688782,0.0,0.13127260701947444,0.0,0.0787365468461522,0,0
247,124000,0.108,0.0,0.007742279967962973,0.8,0.09147709015250814,0.0,0.12440771975306311,0.0,0.10407433281476498,0.0,0.10975371557160749,0.2692307692307692,0.10422365604847457,0.0,0.08977515650516354,0.0,0.09678068860449339,0.0,0.10305850940364748,0.0,0.07489131604076545,0.0,0.10155781510551189,0,0
248,124500,0.106,0.0,-0.0002819586729145153,1.0,0.09857899276626336,0.0,0.10432019483589804,0.0,0.11319564904290326,0.0,0.09042328432447111,0.0,0.11740815299128823,0.0,0.10071188177607596,0.0,0.12061370106983305,0.0,0.0827154056984458,0.0,0.09130607283855097,0.0,0.08072666465627015,0,0
249,125000,0.102,0.0,-0.0002539620304487175,1.0,0.10911225277310273,0.0,0.047512649282690084,0.0,0.15091910785895304,0.0,0.10627274706794443,0.0,0.13604283385978433,0.0,0.0686584605504577,0.0,0.0853447577779971,0.0,0.08716843337877052,0.0,0.1039914084143157,0.0,0.10497734903598445,0,0
250,125500,0.104,0.0,-0.00015180875668627966,1.0,0.06841106091067312,0.0,0.07456053772136086,0.0,0.09740691980540137,0.0,0.15191675925501952,0.0,0.09718710293007064,0.0,0.10539620304237671,0.0,0.09973079912507724,0.0,0.11489429834156496,0.0,0.08268307126498022,0.0,0.10781324760347535,0,0
251,126000,0.072,0.0,-0.0002241881801093347,1.0,0.10180301796543711,0.0,0.09910467453950951,0.0,0.1295771485691325,0.0,0.10604909927551671,0.0,0.07477536278009966,0.0,0.11070838348013606,0.0,0.10250845434774881,0.0,0.1003315731288984,0.0,0.08346180788029392,0.0,0.0916804780332272,0,0
252,126500,0.082,0.0,-0.00020047591238331387,1.0,0.06771689961475431,0.0,0.10348408233244118,0.0,0.0775182703264907,0.0,0.11085958877412158,0.0,0.12513315336145728,0.0,0.08062112335443943,0.0,0.12857380879092892,0.0,0.08852025122248339,0.0,0.0983978379255181,0.0,0.11917498429736526,0,0
253,127000,0.104,0.0,-0.000209865462842643,1.0,0.1224204731983877,0.0,0.11437245690797523,0.0,0.09743134388278413,0.0,0.09580329278817859,0.0,0.10187529808872064,0.0,0.12262582983071556,0.0,0.06744308665280527,0.0,0.08755831483549757,0.0,0.10581177161810637,0.0,0.08465813219682879,0,0
254,127500,0.106,0.0,-0.0002685284640171904,1.0,0.08517761606664309,0.0,0.14181297261644407,0.0,0.10507801679906059,0.0,0.09360954128689557,0.0,0.09795079508069836,0.0,0.1004258297032064,0.0,0.1137993042655379,0.0,0.08959292930140883,0.0,0.07366907894638453,0.0,0.09888391593372062,0,0
