,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,drifts_alerts,local_alerts
475,238000,0.726,0.7138210633124458,0.6556162207273787,0.9245283018867925,0.20399080463065777,0.6880733944954128,0.1887272423810962,0.6626506024096386,0.1566490504805007,0.5918367346938775,0.2275257755753271,0.7428571428571429,0.22310712693241835,0,0
476,238500,0.72,0.7145369952547032,0.6481563392174997,0.7402597402597403,0.11421662202440032,0.7669902912621359,0.1713467337512807,0.5851063829787234,0.20012793551131794,0.7475728155339806,0.24358929525035933,0.75,0.270719413462642,0,0
477,239000,0.88,0.876730745353663,0.8493688555045641,0.8785046728971962,0.19196480183556514,0.8709677419354839,0.17893390894819028,0.8351648351648352,0.180962928005391,0.8695652173913043,0.20145969824392757,0.9322033898305084,0.2466786629669261,0,0
478,239500,0.818,0.8151888534374481,0.7715966648093208,0.8775510204081632,0.16624908816040843,0.8080808080808081,0.21892322919568008,0.7372881355932204,0.29982305163870004,0.7530864197530864,0.12627744099882562,0.9142857142857143,0.18872719000638588,0,0
479,240000,0.806,0.8035600274085928,0.7565981963173558,0.8681318681318682,0.18665967428161673,0.7263157894736842,0.18094177023393693,0.8924731182795699,0.18323440340699512,0.6915887850467289,0.21842989218993356,0.8608695652173913,0.23073425988751775,0,0
480,240500,0.894,0.8911271503306095,0.8671053027491651,0.9732142857142857,0.2358961821437587,0.9139784946236559,0.19019262205630683,0.89,0.18845886190398944,0.8137254901960784,0.21725692966613708,0.8723404255319149,0.16819540422980808,0,0
481,241000,0.904,0.8985409274014795,0.8795138383376926,0.9819819819819819,0.19997519338349046,0.9313725490196079,0.1814466412230648,0.8222222222222222,0.21810185888170774,0.8681318681318682,0.20390878408315485,0.897196261682243,0.19656752242858225,0,0
482,241500,0.966,0.9646910996476582,0.9573565046381072,0.9702970297029703,0.16369197891992834,0.9795918367346939,0.2191646552502482,0.9827586206896551,0.24453574507672035,0.9239130434782609,0.20182483338127497,0.9680851063829787,0.17078278737182803,0,0
483,242000,0.966,0.9646589697052256,0.9573511555328095,0.9777777777777777,0.19533691194988542,0.9902912621359223,0.20356013492997718,0.9204545454545454,0.19931534765657954,0.972972972972973,0.2148550647016346,0.963302752293578,0.18693254076192325,0,0
484,242500,0.974,0.9745393737751676,0.9674526435964328,1.0,0.17930803830194963,0.9622641509433962,0.19568313915051475,0.9428571428571428,0.22900242548675137,0.989247311827957,0.21276836658598675,0.979381443298969,0.18323803047479775,0,0
485,243000,0.982,0.9811615909536006,0.9774403296719824,0.9901960784313726,0.22920278848932432,0.9809523809523809,0.21655050153509342,0.9772727272727273,0.1385064868563391,1.0,0.2185602231902451,0.9578947368421052,0.19717999992899832,0,0
